Date,Country,Product,Demand
2017-01-01,Country_3,Product_3,10.0
2017-02-01,Country_3,Product_3,48.0
2017-03-01,Country_3,Product_3,10.0
2017-04-01,Country_3,Product_3,9.0
2017-05-01,Country_3,Product_3,12.0
2017-06-01,Country_3,Product_3,29.0
2017-07-01,Country_3,Product_3,28.0
2017-08-01,Country_3,Product_3,32.0
2017-09-01,Country_3,Product_3,46.0
2017-10-01,Country_3,Product_3,63.0
2017-11-01,Country_3,Product_3,56.0
2017-12-01,Country_3,Product_3,26.0
2018-01-01,Country_3,Product_3,28.0
2018-02-01,Country_3,Product_3,3.0
2018-03-01,Country_3,Product_3,116.0
2018-04-01,Country_3,Product_3,70.0
2018-05-01,Country_3,Product_3,52.0
2018-06-01,Country_3,Product_3,67.0
2018-07-01,Country_3,Product_3,23.0
2018-08-01,Country_3,Product_3,17.0
2018-09-01,Country_3,Product_3,41.0
2018-10-01,Country_3,Product_3,
2018-11-01,Country_3,Product_3,
2018-12-01,Country_3,Product_3,
2019-01-01,Country_3,Product_3,
2019-02-01,Country_3,Product_3,
2019-03-01,Country_3,Product_3,
2015-10-01,Country_3,Product_4,19026.0
2015-11-01,Country_3,Product_4,12420.0
2015-12-01,Country_3,Product_4,13080.0
2016-01-01,Country_3,Product_4,15160.0
2016-02-01,Country_3,Product_4,16441.0
2016-03-01,Country_3,Product_4,16259.0
2016-04-01,Country_3,Product_4,13357.0
2016-05-01,Country_3,Product_4,19454.0
2016-06-01,Country_3,Product_4,20844.0
2016-07-01,Country_3,Product_4,17901.0
2016-08-01,Country_3,Product_4,18534.0
2016-09-01,Country_3,Product_4,21667.0
2016-10-01,Country_3,Product_4,17478.0
2016-11-01,Country_3,Product_4,14988.0
2016-12-01,Country_3,Product_4,15652.0
2017-01-01,Country_3,Product_4,20137.0
2017-02-01,Country_3,Product_4,20340.0
2017-03-01,Country_3,Product_4,21337.0
2017-04-01,Country_3,Product_4,12646.0
2017-05-01,Country_3,Product_4,21534.0
2017-06-01,Country_3,Product_4,20442.0
2017-07-01,Country_3,Product_4,21197.0
2017-08-01,Country_3,Product_4,21860.0
2017-09-01,Country_3,Product_4,24202.0
2017-10-01,Country_3,Product_4,20009.0
2017-11-01,Country_3,Product_4,35991.0
2017-12-01,Country_3,Product_4,15273.0
2018-01-01,Country_3,Product_4,15180.0
2018-02-01,Country_3,Product_4,13635.0
2018-03-01,Country_3,Product_4,35736.0
2018-04-01,Country_3,Product_4,48085.0
2018-05-01,Country_3,Product_4,19663.0
2018-06-01,Country_3,Product_4,22062.0
2018-07-01,Country_3,Product_4,20522.0
2018-08-01,Country_3,Product_4,42046.0
2018-09-01,Country_3,Product_4,31613.0
2018-10-01,Country_3,Product_4,
2018-11-01,Country_3,Product_4,
2018-12-01,Country_3,Product_4,
2019-01-01,Country_3,Product_4,
2019-02-01,Country_3,Product_4,
2019-03-01,Country_3,Product_4,
2015-10-01,Country_3,Product_5,1426.0
2015-11-01,Country_3,Product_5,1552.0
2015-12-01,Country_3,Product_5,1092.0
2016-01-01,Country_3,Product_5,1656.0
2016-02-01,Country_3,Product_5,800.0
2016-03-01,Country_3,Product_5,1756.0
2016-04-01,Country_3,Product_5,1316.0
2016-05-01,Country_3,Product_5,1278.0
2016-06-01,Country_3,Product_5,498.0
2016-07-01,Country_3,Product_5,752.0
2016-08-01,Country_3,Product_5,1080.0
2016-09-01,Country_3,Product_5,1176.0
2016-10-01,Country_3,Product_5,2500.0
2016-11-01,Country_3,Product_5,2564.0
2016-12-01,Country_3,Product_5,1264.0
2017-01-01,Country_3,Product_5,1664.0
2017-02-01,Country_3,Product_5,2096.0
2017-03-01,Country_3,Product_5,1296.0
2017-04-01,Country_3,Product_5,1410.0
2017-05-01,Country_3,Product_5,1636.0
2017-06-01,Country_3,Product_5,2420.0
2017-07-01,Country_3,Product_5,1488.0
2017-08-01,Country_3,Product_5,2832.0
2017-09-01,Country_3,Product_5,1756.0
2017-10-01,Country_3,Product_5,1288.0
2017-11-01,Country_3,Product_5,1556.0
2017-12-01,Country_3,Product_5,736.0
2018-01-01,Country_3,Product_5,2428.0
2018-02-01,Country_3,Product_5,2944.0
2018-03-01,Country_3,Product_5,2308.0
2018-04-01,Country_3,Product_5,1672.0
2018-05-01,Country_3,Product_5,1208.0
2018-06-01,Country_3,Product_5,2040.0
2018-07-01,Country_3,Product_5,1172.0
2018-08-01,Country_3,Product_5,1572.0
2018-09-01,Country_3,Product_5,604.0
2018-10-01,Country_3,Product_5,
2018-11-01,Country_3,Product_5,
2018-12-01,Country_3,Product_5,
2019-01-01,Country_3,Product_5,
2019-02-01,Country_3,Product_5,
2019-03-01,Country_3,Product_5,
2015-10-01,Country_3,Product_6,3075.0
2015-11-01,Country_3,Product_6,3026.0
2015-12-01,Country_3,Product_6,2379.0
2016-01-01,Country_3,Product_6,2984.0
2016-02-01,Country_3,Product_6,5301.0
2016-03-01,Country_3,Product_6,4528.0
2016-04-01,Country_3,Product_6,3788.0
2016-05-01,Country_3,Product_6,4528.0
2016-06-01,Country_3,Product_6,4577.0
2016-07-01,Country_3,Product_6,4086.0
2016-08-01,Country_3,Product_6,4015.0
2016-09-01,Country_3,Product_6,2632.0
2016-10-01,Country_3,Product_6,3360.0
2016-11-01,Country_3,Product_6,4101.0
2016-12-01,Country_3,Product_6,2207.0
2017-01-01,Country_3,Product_6,4920.0
2017-02-01,Country_3,Product_6,5016.0
2017-03-01,Country_3,Product_6,5408.0
2017-04-01,Country_3,Product_6,3015.0
2017-05-01,Country_3,Product_6,6050.0
2017-06-01,Country_3,Product_6,4401.0
2017-07-01,Country_3,Product_6,7461.0
2017-08-01,Country_3,Product_6,6283.0
2017-09-01,Country_3,Product_6,6280.0
2017-10-01,Country_3,Product_6,6167.0
2017-11-01,Country_3,Product_6,9199.0
2017-12-01,Country_3,Product_6,2657.0
2018-01-01,Country_3,Product_6,3059.0
2018-02-01,Country_3,Product_6,4130.0
2018-03-01,Country_3,Product_6,7006.0
2018-04-01,Country_3,Product_6,3741.0
2018-05-01,Country_3,Product_6,5184.0
2018-06-01,Country_3,Product_6,3752.0
2018-07-01,Country_3,Product_6,6497.0
2018-08-01,Country_3,Product_6,5831.0
2018-09-01,Country_3,Product_6,5964.0
2018-10-01,Country_3,Product_6,
2018-11-01,Country_3,Product_6,
2018-12-01,Country_3,Product_6,
2019-01-01,Country_3,Product_6,
2019-02-01,Country_3,Product_6,
2019-03-01,Country_3,Product_6,
2015-10-01,Country_3,Product_7,6674.0
2015-11-01,Country_3,Product_7,5399.0
2015-12-01,Country_3,Product_7,6176.0
2016-01-01,Country_3,Product_7,8225.0
2016-02-01,Country_3,Product_7,8357.0
2016-03-01,Country_3,Product_7,12014.0
2016-04-01,Country_3,Product_7,4767.0
2016-05-01,Country_3,Product_7,10596.0
2016-06-01,Country_3,Product_7,13124.0
2016-07-01,Country_3,Product_7,6948.0
2016-08-01,Country_3,Product_7,6461.0
2016-09-01,Country_3,Product_7,7766.0
2016-10-01,Country_3,Product_7,9307.0
2016-11-01,Country_3,Product_7,7082.0
2016-12-01,Country_3,Product_7,8583.0
2017-01-01,Country_3,Product_7,7461.0
2017-02-01,Country_3,Product_7,8237.0
2017-03-01,Country_3,Product_7,13790.0
2017-04-01,Country_3,Product_7,6112.0
2017-05-01,Country_3,Product_7,18278.0
2017-06-01,Country_3,Product_7,12695.0
2017-07-01,Country_3,Product_7,10554.0
2017-08-01,Country_3,Product_7,11525.0
2017-09-01,Country_3,Product_7,13096.0
2017-10-01,Country_3,Product_7,13121.0
2017-11-01,Country_3,Product_7,11032.0
2017-12-01,Country_3,Product_7,6167.0
2018-01-01,Country_3,Product_7,12857.0
2018-02-01,Country_3,Product_7,17697.0
2018-03-01,Country_3,Product_7,14894.0
2018-04-01,Country_3,Product_7,12526.0
2018-05-01,Country_3,Product_7,13975.0
2018-06-01,Country_3,Product_7,11337.0
2018-07-01,Country_3,Product_7,12217.0
2018-08-01,Country_3,Product_7,14692.0
2018-09-01,Country_3,Product_7,20092.0
2018-10-01,Country_3,Product_7,
2018-11-01,Country_3,Product_7,
2018-12-01,Country_3,Product_7,
2019-01-01,Country_3,Product_7,
2019-02-01,Country_3,Product_7,
2019-03-01,Country_3,Product_7,
2015-10-01,Country_3,Product_8,25221.0
2015-11-01,Country_3,Product_8,16365.0
2015-12-01,Country_3,Product_8,9650.0
2016-01-01,Country_3,Product_8,15537.0
2016-02-01,Country_3,Product_8,18768.0
2016-03-01,Country_3,Product_8,22937.0
2016-04-01,Country_3,Product_8,17146.0
2016-05-01,Country_3,Product_8,18898.0
2016-06-01,Country_3,Product_8,18748.0
2016-07-01,Country_3,Product_8,15483.0
2016-08-01,Country_3,Product_8,20335.0
2016-09-01,Country_3,Product_8,17031.0
2016-10-01,Country_3,Product_8,19791.0
2016-11-01,Country_3,Product_8,17183.0
2016-12-01,Country_3,Product_8,11272.0
2017-01-01,Country_3,Product_8,14464.0
2017-02-01,Country_3,Product_8,18640.0
2017-03-01,Country_3,Product_8,23960.0
2017-04-01,Country_3,Product_8,20123.0
2017-05-01,Country_3,Product_8,20226.0
2017-06-01,Country_3,Product_8,13030.0
2017-07-01,Country_3,Product_8,18556.0
2017-08-01,Country_3,Product_8,18076.0
2017-09-01,Country_3,Product_8,14375.0
2017-10-01,Country_3,Product_8,13525.0
2017-11-01,Country_3,Product_8,22219.0
2017-12-01,Country_3,Product_8,11703.0
2018-01-01,Country_3,Product_8,14043.0
2018-02-01,Country_3,Product_8,21650.0
2018-03-01,Country_3,Product_8,16785.0
2018-04-01,Country_3,Product_8,10202.0
2018-05-01,Country_3,Product_8,15408.0
2018-06-01,Country_3,Product_8,14184.0
2018-07-01,Country_3,Product_8,10373.0
2018-08-01,Country_3,Product_8,13025.0
2018-09-01,Country_3,Product_8,12983.0
2018-10-01,Country_3,Product_8,
2018-11-01,Country_3,Product_8,
2018-12-01,Country_3,Product_8,
2019-01-01,Country_3,Product_8,
2019-02-01,Country_3,Product_8,
2019-03-01,Country_3,Product_8,
2012-10-01,Country_3,Product_9,375.0
2012-11-01,Country_3,Product_9,116.0
2012-12-01,Country_3,Product_9,99.0
2013-01-01,Country_3,Product_9,227.0
2013-02-01,Country_3,Product_9,287.0
2013-03-01,Country_3,Product_9,191.0
2013-04-01,Country_3,Product_9,252.0
2013-05-01,Country_3,Product_9,226.0
2013-06-01,Country_3,Product_9,344.0
2013-07-01,Country_3,Product_9,203.0
2013-08-01,Country_3,Product_9,493.0
2013-09-01,Country_3,Product_9,283.0
2013-10-01,Country_3,Product_9,362.0
2013-11-01,Country_3,Product_9,242.0
2013-12-01,Country_3,Product_9,260.0
2014-01-01,Country_3,Product_9,366.0
2014-02-01,Country_3,Product_9,336.0
2014-03-01,Country_3,Product_9,314.0
2014-04-01,Country_3,Product_9,306.0
2014-05-01,Country_3,Product_9,378.0
2014-06-01,Country_3,Product_9,534.0
2014-07-01,Country_3,Product_9,428.0
2014-08-01,Country_3,Product_9,352.0
2014-09-01,Country_3,Product_9,385.0
2014-10-01,Country_3,Product_9,444.0
2014-11-01,Country_3,Product_9,340.0
2014-12-01,Country_3,Product_9,301.0
2015-01-01,Country_3,Product_9,376.0
2015-02-01,Country_3,Product_9,306.0
2015-03-01,Country_3,Product_9,546.0
2015-04-01,Country_3,Product_9,398.0
2015-05-01,Country_3,Product_9,284.0
2015-06-01,Country_3,Product_9,401.0
2015-07-01,Country_3,Product_9,533.0
2015-08-01,Country_3,Product_9,317.0
2015-09-01,Country_3,Product_9,391.0
2015-10-01,Country_3,Product_9,562.0
2015-11-01,Country_3,Product_9,460.0
2015-12-01,Country_3,Product_9,243.0
2016-01-01,Country_3,Product_9,402.0
2016-02-01,Country_3,Product_9,436.0
2016-03-01,Country_3,Product_9,510.0
2016-04-01,Country_3,Product_9,328.0
2016-05-01,Country_3,Product_9,473.0
2016-06-01,Country_3,Product_9,532.0
2016-07-01,Country_3,Product_9,563.0
2016-08-01,Country_3,Product_9,313.0
2016-09-01,Country_3,Product_9,459.0
2016-10-01,Country_3,Product_9,441.0
2016-11-01,Country_3,Product_9,401.0
2016-12-01,Country_3,Product_9,447.0
2017-01-01,Country_3,Product_9,487.0
2017-02-01,Country_3,Product_9,616.0
2017-03-01,Country_3,Product_9,624.0
2017-04-01,Country_3,Product_9,338.0
2017-05-01,Country_3,Product_9,505.0
2017-06-01,Country_3,Product_9,416.0
2017-07-01,Country_3,Product_9,577.0
2017-08-01,Country_3,Product_9,351.0
2017-09-01,Country_3,Product_9,583.0
2017-10-01,Country_3,Product_9,487.0
2017-11-01,Country_3,Product_9,638.0
2017-12-01,Country_3,Product_9,421.0
2018-01-01,Country_3,Product_9,433.0
2018-02-01,Country_3,Product_9,565.0
2018-03-01,Country_3,Product_9,816.0
2018-04-01,Country_3,Product_9,517.0
2018-05-01,Country_3,Product_9,415.0
2018-06-01,Country_3,Product_9,401.0
2018-07-01,Country_3,Product_9,576.0
2018-08-01,Country_3,Product_9,593.0
2018-09-01,Country_3,Product_9,382.0
2018-10-01,Country_3,Product_9,
2018-11-01,Country_3,Product_9,
2018-12-01,Country_3,Product_9,
2019-01-01,Country_3,Product_9,
2019-02-01,Country_3,Product_9,
2019-03-01,Country_3,Product_9,
2012-10-01,Country_3,Product_10,0.0
2012-11-01,Country_3,Product_10,0.0
2012-12-01,Country_3,Product_10,0.0
2013-01-01,Country_3,Product_10,0.0
2013-02-01,Country_3,Product_10,0.0
2013-03-01,Country_3,Product_10,0.0
2013-04-01,Country_3,Product_10,0.0
2013-05-01,Country_3,Product_10,0.0
2013-06-01,Country_3,Product_10,0.0
2013-07-01,Country_3,Product_10,0.0
2013-08-01,Country_3,Product_10,0.0
2013-09-01,Country_3,Product_10,0.0
2013-10-01,Country_3,Product_10,0.0
2013-11-01,Country_3,Product_10,0.0
2013-12-01,Country_3,Product_10,0.0
2014-01-01,Country_3,Product_10,0.0
2014-02-01,Country_3,Product_10,0.0
2014-03-01,Country_3,Product_10,0.0
2014-04-01,Country_3,Product_10,0.0
2014-05-01,Country_3,Product_10,0.0
2014-06-01,Country_3,Product_10,0.0
2014-07-01,Country_3,Product_10,0.0
2014-08-01,Country_3,Product_10,0.0
2014-09-01,Country_3,Product_10,0.0
2014-10-01,Country_3,Product_10,0.0
2014-11-01,Country_3,Product_10,0.0
2014-12-01,Country_3,Product_10,0.0
2015-01-01,Country_3,Product_10,0.0
2015-02-01,Country_3,Product_10,0.0
2015-03-01,Country_3,Product_10,0.0
2015-04-01,Country_3,Product_10,31.0
2015-05-01,Country_3,Product_10,18.0
2015-06-01,Country_3,Product_10,0.0
2015-07-01,Country_3,Product_10,1.0
2015-08-01,Country_3,Product_10,7.0
2015-09-01,Country_3,Product_10,1.0
2015-10-01,Country_3,Product_10,4.0
2015-11-01,Country_3,Product_10,6.0
2015-12-01,Country_3,Product_10,3.0
2016-01-01,Country_3,Product_10,3.0
2016-02-01,Country_3,Product_10,8.0
2016-03-01,Country_3,Product_10,16.0
2016-04-01,Country_3,Product_10,8.0
2016-05-01,Country_3,Product_10,7.0
2016-06-01,Country_3,Product_10,11.0
2016-07-01,Country_3,Product_10,16.0
2016-08-01,Country_3,Product_10,19.0
2016-09-01,Country_3,Product_10,13.0
2016-10-01,Country_3,Product_10,15.0
2016-11-01,Country_3,Product_10,18.0
2016-12-01,Country_3,Product_10,6.0
2017-01-01,Country_3,Product_10,9.0
2017-02-01,Country_3,Product_10,12.0
2017-03-01,Country_3,Product_10,19.0
2017-04-01,Country_3,Product_10,8.0
2017-05-01,Country_3,Product_10,38.0
2017-06-01,Country_3,Product_10,20.0
2017-07-01,Country_3,Product_10,22.0
2017-08-01,Country_3,Product_10,10.0
2017-09-01,Country_3,Product_10,7.0
2017-10-01,Country_3,Product_10,14.0
2017-11-01,Country_3,Product_10,33.0
2017-12-01,Country_3,Product_10,16.0
2018-01-01,Country_3,Product_10,21.0
2018-02-01,Country_3,Product_10,20.0
2018-03-01,Country_3,Product_10,25.0
2018-04-01,Country_3,Product_10,13.0
2018-05-01,Country_3,Product_10,24.0
2018-06-01,Country_3,Product_10,13.0
2018-07-01,Country_3,Product_10,17.0
2018-08-01,Country_3,Product_10,57.0
2018-09-01,Country_3,Product_10,27.0
2018-10-01,Country_3,Product_10,
2018-11-01,Country_3,Product_10,
2018-12-01,Country_3,Product_10,
2019-01-01,Country_3,Product_10,
2019-02-01,Country_3,Product_10,
2019-03-01,Country_3,Product_10,
2012-10-01,Country_3,Product_11,0.0
2012-11-01,Country_3,Product_11,0.0
2012-12-01,Country_3,Product_11,0.0
2013-01-01,Country_3,Product_11,0.0
2013-02-01,Country_3,Product_11,0.0
2013-03-01,Country_3,Product_11,8.0
2013-04-01,Country_3,Product_11,43.0
2013-05-01,Country_3,Product_11,17.0
2013-06-01,Country_3,Product_11,20.0
2013-07-01,Country_3,Product_11,13.0
2013-08-01,Country_3,Product_11,14.0
2013-09-01,Country_3,Product_11,19.0
2013-10-01,Country_3,Product_11,26.0
2013-11-01,Country_3,Product_11,28.0
2013-12-01,Country_3,Product_11,22.0
2014-01-01,Country_3,Product_11,19.0
2014-02-01,Country_3,Product_11,16.0
2014-03-01,Country_3,Product_11,22.0
2014-04-01,Country_3,Product_11,29.0
2014-05-01,Country_3,Product_11,47.0
2014-06-01,Country_3,Product_11,48.0
2014-07-01,Country_3,Product_11,21.0
2014-08-01,Country_3,Product_11,27.0
2014-09-01,Country_3,Product_11,38.0
2014-10-01,Country_3,Product_11,31.0
2014-11-01,Country_3,Product_11,25.0
2014-12-01,Country_3,Product_11,63.0
2015-01-01,Country_3,Product_11,39.0
2015-02-01,Country_3,Product_11,47.0
2015-03-01,Country_3,Product_11,26.0
2015-04-01,Country_3,Product_11,46.0
2015-05-01,Country_3,Product_11,22.0
2015-06-01,Country_3,Product_11,43.0
2015-07-01,Country_3,Product_11,37.0
2015-08-01,Country_3,Product_11,52.0
2015-09-01,Country_3,Product_11,51.0
2015-10-01,Country_3,Product_11,65.0
2015-11-01,Country_3,Product_11,32.0
2015-12-01,Country_3,Product_11,53.0
2016-01-01,Country_3,Product_11,53.0
2016-02-01,Country_3,Product_11,77.0
2016-03-01,Country_3,Product_11,69.0
2016-04-01,Country_3,Product_11,50.0
2016-05-01,Country_3,Product_11,65.0
2016-06-01,Country_3,Product_11,58.0
2016-07-01,Country_3,Product_11,59.0
2016-08-01,Country_3,Product_11,50.0
2016-09-01,Country_3,Product_11,75.0
2016-10-01,Country_3,Product_11,83.0
2016-11-01,Country_3,Product_11,45.0
2016-12-01,Country_3,Product_11,87.0
2017-01-01,Country_3,Product_11,105.0
2017-02-01,Country_3,Product_11,91.0
2017-03-01,Country_3,Product_11,128.0
2017-04-01,Country_3,Product_11,74.0
2017-05-01,Country_3,Product_11,121.0
2017-06-01,Country_3,Product_11,139.0
2017-07-01,Country_3,Product_11,89.0
2017-08-01,Country_3,Product_11,116.0
2017-09-01,Country_3,Product_11,109.0
2017-10-01,Country_3,Product_11,120.0
2017-11-01,Country_3,Product_11,119.0
2017-12-01,Country_3,Product_11,93.0
2018-01-01,Country_3,Product_11,103.0
2018-02-01,Country_3,Product_11,123.0
2018-03-01,Country_3,Product_11,187.0
2018-04-01,Country_3,Product_11,88.0
2018-05-01,Country_3,Product_11,87.0
2018-06-01,Country_3,Product_11,161.0
2018-07-01,Country_3,Product_11,109.0
2018-08-01,Country_3,Product_11,136.0
2018-09-01,Country_3,Product_11,117.0
2018-10-01,Country_3,Product_11,
2018-11-01,Country_3,Product_11,
2018-12-01,Country_3,Product_11,
2019-01-01,Country_3,Product_11,
2019-02-01,Country_3,Product_11,
2019-03-01,Country_3,Product_11,
2012-10-01,Country_3,Product_12,0.0
2012-11-01,Country_3,Product_12,0.0
2012-12-01,Country_3,Product_12,0.0
2013-01-01,Country_3,Product_12,0.0
2013-02-01,Country_3,Product_12,0.0
2013-03-01,Country_3,Product_12,0.0
2013-04-01,Country_3,Product_12,0.0
2013-05-01,Country_3,Product_12,0.0
2013-06-01,Country_3,Product_12,0.0
2013-07-01,Country_3,Product_12,0.0
2013-08-01,Country_3,Product_12,0.0
2013-09-01,Country_3,Product_12,0.0
2013-10-01,Country_3,Product_12,0.0
2013-11-01,Country_3,Product_12,0.0
2013-12-01,Country_3,Product_12,0.0
2014-01-01,Country_3,Product_12,0.0
2014-02-01,Country_3,Product_12,0.0
2014-03-01,Country_3,Product_12,0.0
2014-04-01,Country_3,Product_12,13.0
2014-05-01,Country_3,Product_12,1.0
2014-06-01,Country_3,Product_12,1.0
2014-07-01,Country_3,Product_12,9.0
2014-08-01,Country_3,Product_12,3.0
2014-09-01,Country_3,Product_12,2.0
2014-10-01,Country_3,Product_12,3.0
2014-11-01,Country_3,Product_12,1.0
2014-12-01,Country_3,Product_12,3.0
2015-01-01,Country_3,Product_12,3.0
2015-02-01,Country_3,Product_12,5.0
2015-03-01,Country_3,Product_12,1.0
2015-04-01,Country_3,Product_12,13.0
2015-05-01,Country_3,Product_12,2.0
2015-06-01,Country_3,Product_12,13.0
2015-07-01,Country_3,Product_12,7.0
2015-08-01,Country_3,Product_12,28.0
2015-09-01,Country_3,Product_12,5.0
2015-10-01,Country_3,Product_12,11.0
2015-11-01,Country_3,Product_12,7.0
2015-12-01,Country_3,Product_12,16.0
2016-01-01,Country_3,Product_12,10.0
2016-02-01,Country_3,Product_12,18.0
2016-03-01,Country_3,Product_12,15.0
2016-04-01,Country_3,Product_12,15.0
2016-05-01,Country_3,Product_12,21.0
2016-06-01,Country_3,Product_12,16.0
2016-07-01,Country_3,Product_12,13.0
2016-08-01,Country_3,Product_12,39.0
2016-09-01,Country_3,Product_12,28.0
2016-10-01,Country_3,Product_12,23.0
2016-11-01,Country_3,Product_12,17.0
2016-12-01,Country_3,Product_12,31.0
2017-01-01,Country_3,Product_12,18.0
2017-02-01,Country_3,Product_12,36.0
2017-03-01,Country_3,Product_12,22.0
2017-04-01,Country_3,Product_12,32.0
2017-05-01,Country_3,Product_12,27.0
2017-06-01,Country_3,Product_12,18.0
2017-07-01,Country_3,Product_12,36.0
2017-08-01,Country_3,Product_12,33.0
2017-09-01,Country_3,Product_12,21.0
2017-10-01,Country_3,Product_12,51.0
2017-11-01,Country_3,Product_12,38.0
2017-12-01,Country_3,Product_12,18.0
2018-01-01,Country_3,Product_12,25.0
2018-02-01,Country_3,Product_12,62.0
2018-03-01,Country_3,Product_12,21.0
2018-04-01,Country_3,Product_12,17.0
2018-05-01,Country_3,Product_12,22.0
2018-06-01,Country_3,Product_12,24.0
2018-07-01,Country_3,Product_12,40.0
2018-08-01,Country_3,Product_12,57.0
2018-09-01,Country_3,Product_12,41.0
2018-10-01,Country_3,Product_12,
2018-11-01,Country_3,Product_12,
2018-12-01,Country_3,Product_12,
2019-01-01,Country_3,Product_12,
2019-02-01,Country_3,Product_12,
2019-03-01,Country_3,Product_12,
2012-10-01,Country_3,Product_14,455.0
2012-11-01,Country_3,Product_14,173.0
2012-12-01,Country_3,Product_14,177.0
2013-01-01,Country_3,Product_14,313.0
2013-02-01,Country_3,Product_14,163.0
2013-03-01,Country_3,Product_14,266.0
2013-04-01,Country_3,Product_14,250.0
2013-05-01,Country_3,Product_14,181.0
2013-06-01,Country_3,Product_14,157.0
2013-07-01,Country_3,Product_14,190.0
2013-08-01,Country_3,Product_14,156.0
2013-09-01,Country_3,Product_14,243.0
2013-10-01,Country_3,Product_14,389.0
2013-11-01,Country_3,Product_14,236.0
2013-12-01,Country_3,Product_14,183.0
2014-01-01,Country_3,Product_14,175.0
2014-02-01,Country_3,Product_14,121.0
2014-03-01,Country_3,Product_14,161.0
2014-04-01,Country_3,Product_14,173.0
2014-05-01,Country_3,Product_14,57.0
2014-06-01,Country_3,Product_14,124.0
2014-07-01,Country_3,Product_14,171.0
2014-08-01,Country_3,Product_14,291.0
2014-09-01,Country_3,Product_14,142.0
2014-10-01,Country_3,Product_14,437.0
2014-11-01,Country_3,Product_14,107.0
2014-12-01,Country_3,Product_14,121.0
2015-01-01,Country_3,Product_14,118.0
2015-02-01,Country_3,Product_14,141.0
2015-03-01,Country_3,Product_14,130.0
2015-04-01,Country_3,Product_14,149.0
2015-05-01,Country_3,Product_14,94.0
2015-06-01,Country_3,Product_14,76.0
2015-07-01,Country_3,Product_14,129.0
2015-08-01,Country_3,Product_14,165.0
2015-09-01,Country_3,Product_14,128.0
2015-10-01,Country_3,Product_14,126.0
2015-11-01,Country_3,Product_14,92.0
2015-12-01,Country_3,Product_14,83.0
2016-01-01,Country_3,Product_14,119.0
2016-02-01,Country_3,Product_14,134.0
2016-03-01,Country_3,Product_14,139.0
2016-04-01,Country_3,Product_14,107.0
2016-05-01,Country_3,Product_14,66.0
2016-06-01,Country_3,Product_14,53.0
2016-07-01,Country_3,Product_14,92.0
2016-08-01,Country_3,Product_14,124.0
2016-09-01,Country_3,Product_14,201.0
2016-10-01,Country_3,Product_14,402.0
2016-11-01,Country_3,Product_14,47.0
2016-12-01,Country_3,Product_14,6.0
2017-01-01,Country_3,Product_14,15.0
2017-02-01,Country_3,Product_14,19.0
2017-03-01,Country_3,Product_14,10.0
2017-04-01,Country_3,Product_14,105.0
2017-05-01,Country_3,Product_14,73.0
2017-06-01,Country_3,Product_14,46.0
2017-07-01,Country_3,Product_14,123.0
2017-08-01,Country_3,Product_14,32.0
2017-09-01,Country_3,Product_14,46.0
2017-10-01,Country_3,Product_14,66.0
2017-11-01,Country_3,Product_14,40.0
2017-12-01,Country_3,Product_14,8.0
2018-01-01,Country_3,Product_14,20.0
2018-02-01,Country_3,Product_14,7.0
2018-03-01,Country_3,Product_14,26.0
2018-04-01,Country_3,Product_14,2.0
2018-05-01,Country_3,Product_14,7.0
2018-06-01,Country_3,Product_14,9.0
2018-07-01,Country_3,Product_14,8.0
2018-08-01,Country_3,Product_14,26.0
2018-09-01,Country_3,Product_14,5.0
2018-10-01,Country_3,Product_14,
2018-11-01,Country_3,Product_14,
2018-12-01,Country_3,Product_14,
2019-01-01,Country_3,Product_14,
2019-02-01,Country_3,Product_14,
2019-03-01,Country_3,Product_14,
2012-10-01,Country_3,Product_16,377.0
2012-11-01,Country_3,Product_16,251.0
2012-12-01,Country_3,Product_16,146.0
2013-01-01,Country_3,Product_16,238.0
2013-02-01,Country_3,Product_16,306.0
2013-03-01,Country_3,Product_16,187.0
2013-04-01,Country_3,Product_16,211.0
2013-05-01,Country_3,Product_16,266.0
2013-06-01,Country_3,Product_16,302.0
2013-07-01,Country_3,Product_16,216.0
2013-08-01,Country_3,Product_16,242.0
2013-09-01,Country_3,Product_16,247.0
2013-10-01,Country_3,Product_16,304.0
2013-11-01,Country_3,Product_16,220.0
2013-12-01,Country_3,Product_16,200.0
2014-01-01,Country_3,Product_16,168.0
2014-02-01,Country_3,Product_16,231.0
2014-03-01,Country_3,Product_16,213.0
2014-04-01,Country_3,Product_16,245.0
2014-05-01,Country_3,Product_16,180.0
2014-06-01,Country_3,Product_16,234.0
2014-07-01,Country_3,Product_16,267.0
2014-08-01,Country_3,Product_16,244.0
2014-09-01,Country_3,Product_16,178.0
2014-10-01,Country_3,Product_16,225.0
2014-11-01,Country_3,Product_16,157.0
2014-12-01,Country_3,Product_16,191.0
2015-01-01,Country_3,Product_16,213.0
2015-02-01,Country_3,Product_16,228.0
2015-03-01,Country_3,Product_16,222.0
2015-04-01,Country_3,Product_16,181.0
2015-05-01,Country_3,Product_16,155.0
2015-06-01,Country_3,Product_16,187.0
2015-07-01,Country_3,Product_16,159.0
2015-08-01,Country_3,Product_16,155.0
2015-09-01,Country_3,Product_16,152.0
2015-10-01,Country_3,Product_16,209.0
2015-11-01,Country_3,Product_16,154.0
2015-12-01,Country_3,Product_16,108.0
2016-01-01,Country_3,Product_16,211.0
